user_id;breed_id;name;birth_dt;sex;weight;height;length;has_defects;is_multicolor
141;141;Mary Kramer;2024-07-16;female;100;100;100;false;false
142;142;Elizabeth Oconnor;2024-09-07;male;100;100;100;false;false
143;143;Donna Blevins;2024-07-04;female;100;100;100;false;false
144;144;Robert Anderson;2024-07-31;male;100;100;100;false;false
145;145;Amanda Collins;2024-02-18;male;100;100;100;false;false
146;146;Mr. Anthony Davis;2024-02-26;male;100;100;100;false;false
147;147;Anna Washington;2024-07-26;male;100;100;100;false;false
148;148;Stephanie Pierce;2024-01-18;female;100;100;100;false;false
149;149;Kathryn Brown;2024-02-10;female;100;100;100;false;false
150;150;Christopher Bridges;2024-01-27;male;100;100;100;false;false
151;151;Catherine Moreno;2024-01-16;male;100;100;100;false;false
152;152;Ronald Aguilar;2024-04-16;female;100;100;100;false;false
153;153;Timothy Adams;2024-07-09;female;100;100;100;false;false
154;154;Amanda Oconnor;2024-04-12;male;100;100;100;false;false
155;155;Jacob Bush;2024-03-20;female;100;100;100;false;false
156;156;James Stone;2024-05-31;male;100;100;100;false;false
157;157;Sara Campbell;2024-08-30;male;100;100;100;false;false
158;158;Julie Smith;2024-05-10;male;100;100;100;false;false
159;159;Timothy Fox;2024-02-26;male;100;100;100;false;false
160;160;Tammy Martinez;2024-05-27;female;100;100;100;false;false
161;161;Joe Allen;2024-02-01;male;100;100;100;false;false
162;162;Monica Thomas;2024-06-24;male;100;100;100;false;false
163;163;Terry Cross;2024-05-21;male;100;100;100;false;false
164;164;Mark Doyle;2024-06-02;male;100;100;100;false;false
165;165;Debra Mcdaniel;2024-06-18;female;100;100;100;false;false
166;166;Danielle Ramirez;2024-01-10;female;100;100;100;false;false
167;167;Lauren Jackson;2024-07-11;female;100;100;100;false;false
168;168;Jamie Smith;2024-02-25;female;100;100;100;false;false
169;169;Samuel Forbes;2024-07-25;male;100;100;100;false;false
170;170;Peter Morrison;2024-01-06;male;100;100;100;false;false
171;171;Deborah Welch;2024-04-19;female;100;100;100;false;false
172;172;Chase Torres;2024-04-01;female;100;100;100;false;false
173;173;David Taylor;2024-03-15;female;100;100;100;false;false
174;174;Jamie Scott;2024-07-07;male;100;100;100;false;false
175;175;Timothy Curry;2024-07-05;male;100;100;100;false;false
176;176;Manuel Williams;2024-05-10;male;100;100;100;false;false
177;177;Katie Ramos;2024-05-03;female;100;100;100;false;false
178;178;Timothy Rodriguez;2024-08-16;female;100;100;100;false;false
179;179;Kayla Williams;2024-05-26;female;100;100;100;false;false
180;180;Christopher Miller;2024-07-08;male;100;100;100;false;false
181;181;Melanie Vang;2024-02-20;female;100;100;100;false;false
182;182;Jacqueline Oconnell;2024-05-03;male;100;100;100;false;false
183;183;Shane Brandt;2024-01-06;male;100;100;100;false;false
184;184;Paula Ingram;2024-09-01;female;100;100;100;false;false
185;185;Tanner Collins;2024-07-28;male;100;100;100;false;false
186;186;Joe Ryan;2024-04-20;female;100;100;100;false;false
187;187;Claire Baker;2024-06-06;male;100;100;100;false;false
188;188;Brandon Juarez;2024-01-19;male;100;100;100;false;false
189;189;Brandon Jenkins;2024-07-25;male;100;100;100;false;false
190;190;Lauren Ryan;2024-03-14;female;100;100;100;false;false
191;191;Leah Reynolds;2024-08-13;male;100;100;100;false;false
192;192;Sheila Duarte;2024-08-10;male;100;100;100;false;false
193;193;Steven Rios;2024-09-04;male;100;100;100;false;false
194;194;Kyle Mckinney;2024-08-22;male;100;100;100;false;false
195;195;Melvin Barr;2024-01-03;male;100;100;100;false;false
196;196;Darrell Woods;2024-07-24;female;100;100;100;false;false
197;197;John Doyle;2024-04-02;female;100;100;100;false;false
198;198;David Anderson;2024-04-13;female;100;100;100;false;false
199;199;Jamie Wagner;2024-08-17;female;100;100;100;false;false
200;200;Paul Taylor;2024-06-14;female;100;100;100;false;false
201;201;Catherine Reed;2024-01-08;female;100;100;100;false;false
202;202;Samuel Moody;2024-07-21;female;100;100;100;false;false
203;203;Sharon Burns;2024-02-02;male;100;100;100;false;false
204;204;Richard Everett;2024-02-05;female;100;100;100;false;false
205;205;Rebecca Rivera;2024-06-06;male;100;100;100;false;false
206;206;Adam Huynh;2024-08-15;female;100;100;100;false;false
207;207;Kimberly Willis;2024-06-24;male;100;100;100;false;false
208;208;Maria Jacobson;2024-03-26;female;100;100;100;false;false
209;209;John Roman;2024-07-24;female;100;100;100;false;false
210;210;Michael Shah;2024-03-10;male;100;100;100;false;false
211;211;Chad Anderson;2024-07-09;female;100;100;100;false;false
212;212;Mitchell Contreras;2024-01-07;female;100;100;100;false;false
213;213;Sarah Alexander;2024-01-15;female;100;100;100;false;false
214;214;Patrick Rivera;2024-02-01;male;100;100;100;false;false
215;215;Clarence Sanford;2024-01-24;female;100;100;100;false;false
216;216;Ronald Smith;2024-05-31;male;100;100;100;false;false
217;217;Thomas Guzman;2024-03-13;male;100;100;100;false;false
218;218;Robert Cox;2024-02-23;male;100;100;100;false;false
219;219;Kayla Brooks;2024-05-03;male;100;100;100;false;false
220;220;Jason Gomez;2024-06-18;female;100;100;100;false;false
221;221;Troy Landry DDS;2024-03-13;male;100;100;100;false;false
222;222;Jessica Smith;2024-09-03;male;100;100;100;false;false
223;223;Michael Davis;2024-04-29;female;100;100;100;false;false
224;224;Andrew Rivera;2024-04-30;female;100;100;100;false;false
225;225;Jamie Flores;2024-07-18;male;100;100;100;false;false
226;226;Gregory Martinez;2024-06-13;male;100;100;100;false;false
227;227;Julie Zimmerman;2024-02-23;male;100;100;100;false;false
228;228;Todd Wong;2024-04-13;female;100;100;100;false;false
229;229;Sarah Combs;2024-08-16;female;100;100;100;false;false
230;230;Ryan Martinez;2024-06-08;female;100;100;100;false;false
231;231;Paul Harris;2024-08-26;male;100;100;100;false;false
232;232;Ashley Nash;2024-03-19;male;100;100;100;false;false
233;233;John Cain;2024-08-20;male;100;100;100;false;false
234;234;Caitlin Patel;2024-08-23;female;100;100;100;false;false
235;235;Sabrina Gonzalez;2024-07-16;female;100;100;100;false;false
236;236;Adrian Martin;2024-02-23;male;100;100;100;false;false
237;237;Paul Gonzalez;2024-04-05;male;100;100;100;false;false
238;238;Frank Cardenas;2024-02-04;male;100;100;100;false;false
239;239;Tracy Riley;2024-02-07;male;100;100;100;false;false
240;240;Crystal Mitchell;2024-08-14;female;100;100;100;false;false
241;241;Jamie Lawrence;2024-01-31;female;100;100;100;false;false
242;242;Marilyn Wilson;2024-05-06;female;100;100;100;false;false
243;243;Stephanie Williams;2024-07-15;male;100;100;100;false;false
244;244;Roger Smith;2024-03-27;female;100;100;100;false;false
245;245;John Becker;2024-04-26;female;100;100;100;false;false
246;246;Carol Garcia;2024-08-09;male;100;100;100;false;false
247;247;James Church;2024-03-21;male;100;100;100;false;false
248;248;Misty Freeman DVM;2024-07-10;male;100;100;100;false;false
249;249;Cheryl Clark;2024-08-01;female;100;100;100;false;false
250;250;Katherine Morgan;2024-06-20;female;100;100;100;false;false
251;251;Matthew Summers;2024-07-24;male;100;100;100;false;false
252;252;Lauren Acosta;2024-06-06;male;100;100;100;false;false
253;253;Rachel Torres;2024-04-02;female;100;100;100;false;false
254;254;Jessica Brooks;2024-06-21;male;100;100;100;false;false
255;255;Dr. Christina Bell;2024-07-04;female;100;100;100;false;false
256;256;Kristen Greer;2024-03-10;female;100;100;100;false;false
257;257;Diana Chandler;2024-03-21;male;100;100;100;false;false
258;258;Katherine Huang;2024-02-23;male;100;100;100;false;false
259;259;Heather Bennett;2024-09-08;female;100;100;100;false;false
260;260;Dr. Richard Pace;2024-01-02;female;100;100;100;false;false
261;261;Heather Marshall;2024-04-13;male;100;100;100;false;false
262;262;Amy Maxwell;2024-02-22;female;100;100;100;false;false
263;263;Brian Bryant;2024-08-26;female;100;100;100;false;false
264;264;William Young;2024-09-07;male;100;100;100;false;false
265;265;Richard Alvarado;2024-04-26;female;100;100;100;false;false
266;266;Ashley Patrick;2024-01-26;female;100;100;100;false;false
267;267;Troy Walton MD;2024-04-01;female;100;100;100;false;false
268;268;Michelle Blair;2024-08-31;female;100;100;100;false;false
269;269;Jill Stevens;2024-05-05;male;100;100;100;false;false
270;270;Jeff Brown;2024-02-10;male;100;100;100;false;false
271;271;Michael Williams;2024-04-22;male;100;100;100;false;false
272;272;Karen Chen;2024-09-06;male;100;100;100;false;false
273;273;Todd Mullins;2024-05-14;female;100;100;100;false;false
274;274;Michael Marshall;2024-01-29;female;100;100;100;false;false
275;275;Keith Melton;2024-09-11;male;100;100;100;false;false
276;276;Tanya Flores;2024-06-23;female;100;100;100;false;false
277;277;James Morales;2024-05-14;male;100;100;100;false;false
278;278;Mary Mcdonald;2024-02-01;male;100;100;100;false;false
279;279;Patrick Jackson;2024-07-26;male;100;100;100;false;false
280;280;William Alvarez;2024-09-11;male;100;100;100;false;false
281;281;Andrea Waller;2024-06-05;female;100;100;100;false;false
282;282;Andrea Smith;2024-04-15;female;100;100;100;false;false
283;283;Amanda Fitzgerald;2024-03-12;female;100;100;100;false;false
284;284;Tiffany Miller;2024-02-02;male;100;100;100;false;false
285;285;Brenda Rivera;2024-03-01;male;100;100;100;false;false
286;286;Mr. Joe Mathews Jr.;2024-07-24;female;100;100;100;false;false
287;287;Ashley George;2024-03-21;female;100;100;100;false;false
288;288;Charles Crawford;2024-08-08;male;100;100;100;false;false
289;289;Lisa Ortega;2024-08-02;male;100;100;100;false;false
290;290;Donna Mcmahon;2024-06-02;female;100;100;100;false;false
291;291;Mackenzie Martinez;2024-02-04;male;100;100;100;false;false
292;292;Jamie Mejia;2024-07-29;female;100;100;100;false;false
293;293;Kyle Kelly;2024-04-11;male;100;100;100;false;false
294;294;Luke Rose;2024-03-12;female;100;100;100;false;false
295;295;Wendy Reyes;2024-01-31;male;100;100;100;false;false
296;296;Brenda Hernandez;2024-08-07;male;100;100;100;false;false
297;297;Stephanie Powers;2024-02-16;female;100;100;100;false;false
298;298;Amy Benson;2024-07-11;male;100;100;100;false;false
299;299;Christy Chase;2024-04-11;female;100;100;100;false;false
300;300;Dawn Ramirez;2024-07-10;female;100;100;100;false;false
301;301;Richard Davis;2024-05-01;female;100;100;100;false;false
302;302;Lisa Galvan;2024-01-08;female;100;100;100;false;false
303;303;Karla Allen;2024-01-30;male;100;100;100;false;false
304;304;Kristine Soto;2024-06-01;female;100;100;100;false;false
305;305;Amanda Barnett;2024-04-18;male;100;100;100;false;false
306;306;Cory Gutierrez;2024-04-03;male;100;100;100;false;false
307;307;Michael Graham;2024-01-28;female;100;100;100;false;false
308;308;Gina Small;2024-04-07;female;100;100;100;false;false
309;309;Abigail Bradley;2024-05-15;male;100;100;100;false;false
310;310;Angela Thompson;2024-03-05;female;100;100;100;false;false
311;311;Cody Russell;2024-01-20;male;100;100;100;false;false
312;312;Gina Hall;2024-07-15;male;100;100;100;false;false
313;313;Joshua Mitchell;2024-08-15;male;100;100;100;false;false
314;314;Deanna Morgan;2024-01-23;female;100;100;100;false;false
315;315;Samantha Snyder;2024-08-13;female;100;100;100;false;false
316;316;Earl Wallace;2024-07-26;male;100;100;100;false;false
317;317;Elizabeth Martin DDS;2024-03-01;male;100;100;100;false;false
318;318;Victor Scott;2024-04-25;female;100;100;100;false;false
319;319;Paul Thomas;2024-08-26;male;100;100;100;false;false
320;320;Heather Chapman;2024-01-03;male;100;100;100;false;false
321;321;Aaron Johnson;2024-07-08;female;100;100;100;false;false
322;322;Antonio Bernard;2024-08-10;female;100;100;100;false;false
323;323;Luke Joyce;2024-04-01;female;100;100;100;false;false
324;324;Molly Vaughn;2024-05-12;female;100;100;100;false;false
325;325;Donald Martin;2024-06-26;female;100;100;100;false;false
326;326;Kaitlyn Murphy;2024-04-06;male;100;100;100;false;false
327;327;Amanda Levy;2024-04-03;male;100;100;100;false;false
328;328;Laura Hernandez;2024-03-25;female;100;100;100;false;false
329;329;Lindsey Hill;2024-02-16;female;100;100;100;false;false
330;330;Jeremy Chapman;2024-06-07;female;100;100;100;false;false
331;331;Melissa Mason;2024-02-10;male;100;100;100;false;false
332;332;Sheryl Alvarado;2024-02-21;male;100;100;100;false;false
333;333;Melinda Morris;2024-05-04;male;100;100;100;false;false
334;334;Maria Moody;2024-02-27;female;100;100;100;false;false
335;335;Ronald Robinson;2024-03-20;female;100;100;100;false;false
336;336;Jacob Martinez;2024-01-08;male;100;100;100;false;false
337;337;Gabriel Silva;2024-08-26;female;100;100;100;false;false
338;338;Charles Paul;2024-03-06;male;100;100;100;false;false
339;339;Jessica Jackson;2024-07-01;female;100;100;100;false;false
340;340;Jillian Francis;2024-04-21;female;100;100;100;false;false
341;341;Kayla Love;2024-06-13;female;100;100;100;false;false
342;342;Christopher Allison;2024-07-31;male;100;100;100;false;false
343;343;Heather Burgess;2024-08-08;female;100;100;100;false;false
344;344;Nicole Perry;2024-06-03;male;100;100;100;false;false
345;345;Karen Lester;2024-02-07;female;100;100;100;false;false
346;346;Sarah Guerra;2024-01-02;male;100;100;100;false;false
347;347;Scott Lopez;2024-08-13;female;100;100;100;false;false
348;348;Abigail Armstrong;2024-08-23;female;100;100;100;false;false
349;349;Adam Murray;2024-07-21;male;100;100;100;false;false
350;350;Eric Miranda;2024-02-10;female;100;100;100;false;false
351;351;Kimberly Miller;2024-06-23;female;100;100;100;false;false
352;352;James Brown;2024-06-14;female;100;100;100;false;false
353;353;Autumn Jones;2024-03-12;female;100;100;100;false;false
354;354;Mark Pearson;2024-07-19;female;100;100;100;false;false
355;355;Christine Mathews;2024-03-25;male;100;100;100;false;false
356;356;Robin Hoffman;2024-06-23;female;100;100;100;false;false
357;357;Timothy Stone;2024-01-20;male;100;100;100;false;false
358;358;Kenneth Cook;2024-06-05;male;100;100;100;false;false
359;359;Bryan Hammond;2024-08-03;male;100;100;100;false;false
360;360;Brett Bartlett;2024-04-24;female;100;100;100;false;false
361;361;Ashlee Morse;2024-04-23;female;100;100;100;false;false
362;362;Courtney King;2024-05-23;female;100;100;100;false;false
363;363;Karen Bailey MD;2024-03-30;male;100;100;100;false;false
364;364;Dr. Christopher Graham;2024-05-10;male;100;100;100;false;false
365;365;Tammie Hall;2024-04-10;male;100;100;100;false;false
366;366;Timothy Wright;2024-01-13;female;100;100;100;false;false
367;367;Annette Fuentes;2024-07-03;male;100;100;100;false;false
368;368;Ashley Hansen;2024-08-16;male;100;100;100;false;false
369;369;Erin Sanchez;2024-02-20;male;100;100;100;false;false
370;370;Margaret Guzman;2024-04-05;female;100;100;100;false;false
371;371;Joseph Duran;2024-04-06;female;100;100;100;false;false
372;372;Beth Contreras;2024-04-28;female;100;100;100;false;false
373;373;Shannon Rodriguez;2024-03-22;male;100;100;100;false;false
374;374;Julia Gray;2024-08-14;female;100;100;100;false;false
375;375;Thomas Charles;2024-09-02;female;100;100;100;false;false
376;376;Emily Lewis;2024-07-12;female;100;100;100;false;false
377;377;Susan Woodward;2024-01-12;male;100;100;100;false;false
378;378;Dylan Oliver;2024-04-01;male;100;100;100;false;false
379;379;Stephanie Gonzales;2024-03-03;female;100;100;100;false;false
380;380;Dean Ramirez;2024-08-04;male;100;100;100;false;false
381;381;Justin Richardson;2024-02-06;female;100;100;100;false;false
382;382;John Jones;2024-02-12;male;100;100;100;false;false
383;383;Rhonda Mitchell;2024-08-27;male;100;100;100;false;false
384;384;Justin Aguilar;2024-08-21;male;100;100;100;false;false
385;385;Amber Rivera;2024-03-29;female;100;100;100;false;false
386;386;Jose Brewer;2024-01-17;female;100;100;100;false;false
387;387;Kristin Arnold;2024-01-26;male;100;100;100;false;false
388;388;Abigail Evans;2024-01-17;female;100;100;100;false;false
389;389;Susan Mullins;2024-06-23;female;100;100;100;false;false
390;390;Justin Kennedy;2024-01-22;female;100;100;100;false;false
391;391;Gloria Dudley;2024-08-12;male;100;100;100;false;false
392;392;Donald Thomas;2024-01-13;female;100;100;100;false;false
393;393;Daniel Bishop;2024-05-16;male;100;100;100;false;false
394;394;John Perez;2024-06-26;female;100;100;100;false;false
395;395;James Johnson;2024-04-02;female;100;100;100;false;false
396;396;Timothy Johnson;2024-08-07;male;100;100;100;false;false
397;397;Karla Harrison;2024-08-03;female;100;100;100;false;false
398;398;Austin Smith;2024-05-20;female;100;100;100;false;false
399;399;Kelsey Williams;2024-03-09;female;100;100;100;false;false
400;400;Ronald Harrison;2024-08-31;female;100;100;100;false;false
401;401;Lindsay Wright;2024-03-26;female;100;100;100;false;false
402;402;Michael Lee Jr.;2024-06-11;male;100;100;100;false;false
403;403;Charlene Shaw;2024-02-12;female;100;100;100;false;false
404;404;Robin Allen;2024-04-06;male;100;100;100;false;false
405;405;Stephen Dillon;2024-05-26;female;100;100;100;false;false
406;406;Brandon Vasquez;2024-04-03;male;100;100;100;false;false
407;407;Jamie Werner MD;2024-02-20;female;100;100;100;false;false
408;408;Paul Vasquez;2024-08-21;female;100;100;100;false;false
409;409;Margaret Hull;2024-08-07;female;100;100;100;false;false
410;410;Emily Smith MD;2024-07-23;female;100;100;100;false;false
411;411;Natalie Scott;2024-02-15;female;100;100;100;false;false
412;412;Paul Wilson;2024-04-23;male;100;100;100;false;false
413;413;Joel Morris;2024-04-27;male;100;100;100;false;false
414;414;Sheila Molina;2024-03-30;male;100;100;100;false;false
415;415;Jeremy Tran;2024-08-23;female;100;100;100;false;false
416;416;Michael Lee;2024-05-06;male;100;100;100;false;false
417;417;Lawrence Price;2024-01-11;female;100;100;100;false;false
418;418;Sarah Gibson MD;2024-03-23;male;100;100;100;false;false
419;419;Todd Scott;2024-02-19;male;100;100;100;false;false
420;420;Christine Rojas;2024-05-19;male;100;100;100;false;false
421;421;Timothy Davis;2024-03-30;female;100;100;100;false;false
422;422;Stephanie Martinez;2024-06-04;male;100;100;100;false;false
423;423;Jean Garner;2024-08-02;female;100;100;100;false;false
424;424;Joshua Coleman;2024-09-08;female;100;100;100;false;false
425;425;Jennifer Fleming;2024-02-22;male;100;100;100;false;false
426;426;Lauren Cooper;2024-08-11;female;100;100;100;false;false
427;427;Dylan Pace;2024-07-04;male;100;100;100;false;false
428;428;Andrea Harrington;2024-05-12;male;100;100;100;false;false
429;429;Timothy Pierce;2024-01-29;female;100;100;100;false;false
430;430;David Peterson;2024-03-11;male;100;100;100;false;false
431;431;Jesus Turner;2024-01-22;female;100;100;100;false;false
432;432;Erik Hoffman;2024-04-02;female;100;100;100;false;false
433;433;Bradley Smith;2024-05-07;male;100;100;100;false;false
434;434;Kevin Guerra;2024-08-05;male;100;100;100;false;false
435;435;Jessica Perez;2024-05-07;male;100;100;100;false;false
436;436;Dennis Martin;2024-07-02;male;100;100;100;false;false
437;437;Benjamin Woods;2024-02-17;female;100;100;100;false;false
438;438;Amanda Brown;2024-03-25;female;100;100;100;false;false
439;439;Carlos Diaz;2024-09-10;male;100;100;100;false;false
440;440;Ashley Jones;2024-08-03;female;100;100;100;false;false
441;441;Nichole Edwards;2024-01-20;female;100;100;100;false;false
442;442;Teresa Walker;2024-05-07;male;100;100;100;false;false
443;443;Daniel Rocha;2024-01-19;male;100;100;100;false;false
444;444;Jeffrey Duran;2024-07-30;female;100;100;100;false;false
445;445;Susan Harris;2024-07-08;female;100;100;100;false;false
446;446;Crystal Reyes;2024-02-19;male;100;100;100;false;false
447;447;Mark Rodgers;2024-02-08;female;100;100;100;false;false
448;448;Thomas Collins;2024-01-13;female;100;100;100;false;false
449;449;Lisa Miller;2024-09-13;female;100;100;100;false;false
450;450;Kelly Kemp;2024-02-23;female;100;100;100;false;false
451;451;Erica Lee;2024-04-21;female;100;100;100;false;false
452;452;Daniel Allen;2024-06-26;male;100;100;100;false;false
453;453;John Jimenez;2024-06-06;male;100;100;100;false;false
454;454;Christine Smith;2024-06-14;male;100;100;100;false;false
455;455;Jennifer White;2024-08-30;female;100;100;100;false;false
456;456;Karl Smith;2024-03-07;male;100;100;100;false;false
457;457;Robert Webb;2024-02-21;male;100;100;100;false;false
458;458;Kevin Cherry;2024-09-09;male;100;100;100;false;false
459;459;Melissa Jones;2024-07-06;male;100;100;100;false;false
460;460;Roberto Lucas;2024-01-13;male;100;100;100;false;false
461;461;Judith Sullivan;2024-04-22;male;100;100;100;false;false
462;462;Thomas Garcia;2024-02-15;male;100;100;100;false;false
463;463;Alexander Richardson;2024-06-16;male;100;100;100;false;false
464;464;Elizabeth Jacobs;2024-08-28;female;100;100;100;false;false
465;465;Bethany Nelson;2024-04-09;male;100;100;100;false;false
466;466;Debra Haley;2024-08-17;female;100;100;100;false;false
467;467;Joshua Rodriguez;2024-06-09;male;100;100;100;false;false
468;468;Destiny Guerrero;2024-03-07;female;100;100;100;false;false
469;469;Anthony Gomez;2024-05-13;female;100;100;100;false;false
470;470;Donna Johnson;2024-01-11;male;100;100;100;false;false
471;471;Kristin Hernandez;2024-02-17;female;100;100;100;false;false
472;472;Micheal Lloyd;2024-01-07;female;100;100;100;false;false
473;473;Mary Wright;2024-05-31;male;100;100;100;false;false
474;474;Brandy Mcmillan;2024-09-07;female;100;100;100;false;false
475;475;Robert Beasley;2024-02-04;male;100;100;100;false;false
476;476;Aaron York;2024-08-11;male;100;100;100;false;false
477;477;Andrew Lyons;2024-01-20;male;100;100;100;false;false
478;478;Dr. Jacob Evans;2024-07-21;female;100;100;100;false;false
479;479;Maria Chan;2024-06-17;female;100;100;100;false;false
480;480;Jeff Benson;2024-02-16;male;100;100;100;false;false
481;481;Edward Cain;2024-08-10;female;100;100;100;false;false
482;482;Michael Matthews;2024-01-06;female;100;100;100;false;false
483;483;Thomas Morales;2024-02-24;male;100;100;100;false;false
484;484;Kiara Alvarez;2024-03-23;female;100;100;100;false;false
485;485;Christina Thomas DDS;2024-04-02;male;100;100;100;false;false
486;486;Jacob Mckenzie;2024-04-08;male;100;100;100;false;false
487;487;Danielle Brown;2024-08-16;female;100;100;100;false;false
488;488;James Salazar;2024-03-30;female;100;100;100;false;false
489;489;Darlene Robinson;2024-01-09;female;100;100;100;false;false
490;490;Charlotte Castaneda;2024-06-27;female;100;100;100;false;false
491;491;Donna Cherry;2024-08-28;male;100;100;100;false;false
492;492;Derrick Leon;2024-04-24;male;100;100;100;false;false
493;493;Melissa Chambers;2024-08-26;female;100;100;100;false;false
494;494;Sheena Bryant;2024-01-02;female;100;100;100;false;false
495;495;Derek Powers;2024-08-29;male;100;100;100;false;false
496;496;Andrew Chambers;2024-02-26;male;100;100;100;false;false
497;497;Victoria Rodriguez;2024-06-15;female;100;100;100;false;false
498;498;Lucas Garrison;2024-07-24;male;100;100;100;false;false
499;499;Steven Duffy;2024-06-28;male;100;100;100;false;false
500;500;Rachel Mitchell;2024-08-17;female;100;100;100;false;false
501;501;Richard Burns;2024-07-03;female;100;100;100;false;false
502;502;Tony Calderon;2024-05-22;female;100;100;100;false;false
503;503;Rick Smith;2024-02-14;female;100;100;100;false;false
504;504;Kim Smith;2024-01-19;male;100;100;100;false;false
505;505;Elizabeth Snyder;2024-05-14;female;100;100;100;false;false
506;506;Bruce Mccormick;2024-01-13;female;100;100;100;false;false
507;507;Candice Cole;2024-06-22;female;100;100;100;false;false
508;508;Cynthia Henry;2024-02-22;male;100;100;100;false;false
509;509;Taylor Moss;2024-03-17;female;100;100;100;false;false
510;510;Christina Stone;2024-02-04;female;100;100;100;false;false
511;511;Shannon Morgan;2024-01-12;female;100;100;100;false;false
512;512;Hannah Smith;2024-08-10;female;100;100;100;false;false
513;513;Carol Dean;2024-04-18;female;100;100;100;false;false
514;514;Samuel Porter;2024-08-05;male;100;100;100;false;false
515;515;Laura Wilkerson;2024-07-26;female;100;100;100;false;false
516;516;William Bullock;2024-04-26;male;100;100;100;false;false
517;517;Cesar Cooper;2024-07-12;male;100;100;100;false;false
518;518;Monica Williams;2024-08-15;male;100;100;100;false;false
519;519;Charles Munoz;2024-06-09;female;100;100;100;false;false
520;520;William Maddox;2024-08-31;male;100;100;100;false;false
521;521;Allison King;2024-02-27;female;100;100;100;false;false
522;522;James Young;2024-02-06;male;100;100;100;false;false
523;523;William Vincent;2024-01-14;female;100;100;100;false;false
524;524;Brian Maddox;2024-09-05;female;100;100;100;false;false
525;525;Melinda Sanchez;2024-05-25;male;100;100;100;false;false
526;526;James King;2024-04-21;female;100;100;100;false;false
527;527;Amy Bennett;2024-02-25;male;100;100;100;false;false
528;528;Jeremy Long;2024-02-02;male;100;100;100;false;false
529;529;Rebecca Payne;2024-08-23;male;100;100;100;false;false
530;530;Zachary Warren;2024-05-12;male;100;100;100;false;false
531;531;Collin Solis;2024-04-23;female;100;100;100;false;false
532;532;Shannon Price;2024-02-29;male;100;100;100;false;false
533;533;Joy Ford;2024-02-26;female;100;100;100;false;false
534;534;Michelle Taylor;2024-09-04;male;100;100;100;false;false
535;535;Shane Elliott Jr.;2024-07-18;male;100;100;100;false;false
536;536;Kayla Vega;2024-05-07;male;100;100;100;false;false
537;537;Tammy Davis;2024-03-29;female;100;100;100;false;false
538;538;Andrew Harrison;2024-07-10;female;100;100;100;false;false
539;539;Jacob Rivera;2024-03-09;male;100;100;100;false;false
540;540;Nathaniel Williams;2024-03-13;female;100;100;100;false;false
541;541;Christina Hoffman;2024-04-22;male;100;100;100;false;false
542;542;Andrew Hill;2024-04-09;female;100;100;100;false;false
543;543;Carlos Reynolds;2024-08-30;male;100;100;100;false;false
544;544;Calvin Brewer;2024-02-11;male;100;100;100;false;false
545;545;Madison Rogers;2024-05-18;female;100;100;100;false;false
546;546;Anne Martinez;2024-03-22;male;100;100;100;false;false
547;547;Michael Ryan;2024-06-06;female;100;100;100;false;false
548;548;Dr. John Norris;2024-07-03;male;100;100;100;false;false
549;549;Jeremy Jones;2024-03-31;female;100;100;100;false;false
550;550;Yvonne Mcguire;2024-09-02;female;100;100;100;false;false
551;551;Pamela Carr;2024-06-29;female;100;100;100;false;false
552;552;Gerald Cooper;2024-04-16;male;100;100;100;false;false
553;553;David Johnson;2024-02-12;male;100;100;100;false;false
554;554;Eric Smith;2024-06-15;male;100;100;100;false;false
555;555;John Silva;2024-01-10;male;100;100;100;false;false
556;556;Corey Sullivan;2024-08-31;female;100;100;100;false;false
557;557;Jennifer Braun;2024-07-27;male;100;100;100;false;false
558;558;Jeffrey Mcclain;2024-02-20;female;100;100;100;false;false
559;559;Curtis Duarte;2024-02-01;male;100;100;100;false;false
560;560;Justin Garcia;2024-07-25;male;100;100;100;false;false
561;561;Brent Hodges;2024-03-11;male;100;100;100;false;false
562;562;Katie Wolf;2024-02-06;male;100;100;100;false;false
563;563;Jamie Miller;2024-09-01;female;100;100;100;false;false
564;564;Robert Hodge;2024-05-29;male;100;100;100;false;false
565;565;Brian Cameron;2024-02-06;male;100;100;100;false;false
566;566;Joshua Baxter;2024-08-22;female;100;100;100;false;false
567;567;Taylor Novak;2024-04-17;male;100;100;100;false;false
568;568;Dr. Michael Burns;2024-01-25;female;100;100;100;false;false
569;569;Sandra Clark;2024-07-25;female;100;100;100;false;false
570;570;Joseph Bradley;2024-09-01;male;100;100;100;false;false
571;571;Heather Clarke;2024-02-19;female;100;100;100;false;false
572;572;Aaron Terry;2024-03-10;male;100;100;100;false;false
573;573;David Gray;2024-01-28;female;100;100;100;false;false
574;574;Michael Mccullough;2024-07-11;female;100;100;100;false;false
575;575;Elizabeth Ramsey;2024-04-25;male;100;100;100;false;false
576;576;Donald Gonzalez;2024-01-21;male;100;100;100;false;false
577;577;Stacy Wilson;2024-03-09;male;100;100;100;false;false
578;578;Andrew Leblanc;2024-04-08;female;100;100;100;false;false
579;579;Chad Fisher;2024-08-16;female;100;100;100;false;false
580;580;James Marquez;2024-06-11;male;100;100;100;false;false
581;581;Calvin Crawford;2024-03-12;female;100;100;100;false;false
582;582;Dr. Angela Bell DVM;2024-03-17;female;100;100;100;false;false
583;583;Jose Salazar;2024-07-28;female;100;100;100;false;false
584;584;Sandra Jacobs;2024-06-05;male;100;100;100;false;false
