breed_id;country;weight;height;length;has_defects;is_multicolor;weight_delta_percent;height_delta_percent;length_delta_percent
250;Portugal;100;100;100;false;false;10;10;10
251;Libya;100;100;100;false;false;10;10;10
252;Belarus;100;100;100;false;false;10;10;10
253;Uzbekistan;100;100;100;false;false;10;10;10
254;Mauritania;100;100;100;false;false;10;10;10
255;Tanzania;100;100;100;false;false;10;10;10
256;Niger;100;100;100;false;false;10;10;10
257;Canada;100;100;100;false;false;10;10;10
258;Mauritania;100;100;100;false;false;10;10;10
259;Ghana;100;100;100;false;false;10;10;10
260;Solomon Islands;100;100;100;false;false;10;10;10
261;Venezuela;100;100;100;false;false;10;10;10
262;Malaysia;100;100;100;false;false;10;10;10
263;Korea North;100;100;100;false;false;10;10;10
264;Bermuda;100;100;100;false;false;10;10;10
265;Chad;100;100;100;false;false;10;10;10
266;Estonia;100;100;100;false;false;10;10;10
267;Micronesia;100;100;100;false;false;10;10;10
268;Italy;100;100;100;false;false;10;10;10
269;Eswatini;100;100;100;false;false;10;10;10
270;Laos;100;100;100;false;false;10;10;10
271;Guyana;100;100;100;false;false;10;10;10
272;Czech Republic;100;100;100;false;false;10;10;10
273;Equatorial Guinea;100;100;100;false;false;10;10;10
274;Uruguay;100;100;100;false;false;10;10;10
275;El Salvador;100;100;100;false;false;10;10;10
276;Mongolia;100;100;100;false;false;10;10;10
277;Cambodia;100;100;100;false;false;10;10;10
278;Sri Lanka;100;100;100;false;false;10;10;10
279;Philippines;100;100;100;false;false;10;10;10
280;Liechtenstein;100;100;100;false;false;10;10;10
281;Singapore;100;100;100;false;false;10;10;10
282;Tunisia;100;100;100;false;false;10;10;10
283;Cambodia;100;100;100;false;false;10;10;10
284;Comoros;100;100;100;false;false;10;10;10
285;Cyprus;100;100;100;false;false;10;10;10
286;Micronesia;100;100;100;false;false;10;10;10
287;Bermuda;100;100;100;false;false;10;10;10
288;Marshall Islands;100;100;100;false;false;10;10;10
289;Rwanda;100;100;100;false;false;10;10;10
290;United Kingdom;100;100;100;false;false;10;10;10
291;Germany;100;100;100;false;false;10;10;10
292;United Arab Emirates;100;100;100;false;false;10;10;10
293;Turkey;100;100;100;false;false;10;10;10
294;Bhutan;100;100;100;false;false;10;10;10
295;Luxembourg;100;100;100;false;false;10;10;10
296;Argentina;100;100;100;false;false;10;10;10
297;Vatican City;100;100;100;false;false;10;10;10
298;Slovenia;100;100;100;false;false;10;10;10
299;Yemen;100;100;100;false;false;10;10;10
300;Brunei;100;100;100;false;false;10;10;10
301;Trinidad & Tobago;100;100;100;false;false;10;10;10
302;Grenada;100;100;100;false;false;10;10;10
303;Kiribati;100;100;100;false;false;10;10;10
304;Czech Republic;100;100;100;false;false;10;10;10
305;Trinidad & Tobago;100;100;100;false;false;10;10;10
306;Marshall Islands;100;100;100;false;false;10;10;10
307;Liechtenstein;100;100;100;false;false;10;10;10
308;Somalia;100;100;100;false;false;10;10;10
309;Philippines;100;100;100;false;false;10;10;10
310;Samoa;100;100;100;false;false;10;10;10
311;Spain;100;100;100;false;false;10;10;10
312;Somalia;100;100;100;false;false;10;10;10
313;Vanuatu;100;100;100;false;false;10;10;10
314;Central African Rep;100;100;100;false;false;10;10;10
315;Togo;100;100;100;false;false;10;10;10
316;Barbados;100;100;100;false;false;10;10;10
317;Eswatini;100;100;100;false;false;10;10;10
318;India;100;100;100;false;false;10;10;10
319;Guyana;100;100;100;false;false;10;10;10
320;Libya;100;100;100;false;false;10;10;10
321;Maldives;100;100;100;false;false;10;10;10
322;Tuvalu;100;100;100;false;false;10;10;10
323;India;100;100;100;false;false;10;10;10
324;Saudi Arabia;100;100;100;false;false;10;10;10
325;Central African Rep;100;100;100;false;false;10;10;10
326;Dominica;100;100;100;false;false;10;10;10
327;Tajikistan;100;100;100;false;false;10;10;10
328;Grenada;100;100;100;false;false;10;10;10
329;Malawi;100;100;100;false;false;10;10;10
330;Singapore;100;100;100;false;false;10;10;10
331;Somalia;100;100;100;false;false;10;10;10
332;Bahamas;100;100;100;false;false;10;10;10
333;Vatican City;100;100;100;false;false;10;10;10
334;Tunisia;100;100;100;false;false;10;10;10
335;Tuvalu;100;100;100;false;false;10;10;10
336;United Arab Emirates;100;100;100;false;false;10;10;10
337;Mexico;100;100;100;false;false;10;10;10
338;Germany;100;100;100;false;false;10;10;10
339;Malta;100;100;100;false;false;10;10;10
340;Antigua & Deps;100;100;100;false;false;10;10;10
341;Djibouti;100;100;100;false;false;10;10;10
342;Mongolia;100;100;100;false;false;10;10;10
343;Lesotho;100;100;100;false;false;10;10;10
344;Norway;100;100;100;false;false;10;10;10
345;Bahamas;100;100;100;false;false;10;10;10
346;Samoa;100;100;100;false;false;10;10;10
347;Canada;100;100;100;false;false;10;10;10
348;Australia;100;100;100;false;false;10;10;10
349;Solomon Islands;100;100;100;false;false;10;10;10
350;Burkina;100;100;100;false;false;10;10;10
351;Peru;100;100;100;false;false;10;10;10
352;Guyana;100;100;100;false;false;10;10;10
353;Brazil;100;100;100;false;false;10;10;10
354;Armenia;100;100;100;false;false;10;10;10
355;Somalia;100;100;100;false;false;10;10;10
356;Greece;100;100;100;false;false;10;10;10
357;Norway;100;100;100;false;false;10;10;10
358;Cape Verde;100;100;100;false;false;10;10;10
359;Brazil;100;100;100;false;false;10;10;10
360;Honduras;100;100;100;false;false;10;10;10
361;Mauritius;100;100;100;false;false;10;10;10
362;Spain;100;100;100;false;false;10;10;10
363;Morocco;100;100;100;false;false;10;10;10
364;Belize;100;100;100;false;false;10;10;10
365;Chile;100;100;100;false;false;10;10;10
366;Marshall Islands;100;100;100;false;false;10;10;10
367;Niger;100;100;100;false;false;10;10;10
368;Singapore;100;100;100;false;false;10;10;10
369;Dominican Republic;100;100;100;false;false;10;10;10
370;Haiti;100;100;100;false;false;10;10;10
371;Israel;100;100;100;false;false;10;10;10
372;Libya;100;100;100;false;false;10;10;10
373;Netherlands;100;100;100;false;false;10;10;10
374;Barbados;100;100;100;false;false;10;10;10
375;Sweden;100;100;100;false;false;10;10;10
376;India;100;100;100;false;false;10;10;10
377;Korea South;100;100;100;false;false;10;10;10
378;Cape Verde;100;100;100;false;false;10;10;10
379;Iran;100;100;100;false;false;10;10;10
380;Nigeria;100;100;100;false;false;10;10;10
381;Eritrea;100;100;100;false;false;10;10;10
382;Sweden;100;100;100;false;false;10;10;10
383;Congo (Democratic Rep);100;100;100;false;false;10;10;10
384;Mexico;100;100;100;false;false;10;10;10
385;United Arab Emirates;100;100;100;false;false;10;10;10
386;Portugal;100;100;100;false;false;10;10;10
387;Korea South;100;100;100;false;false;10;10;10
388;Palau;100;100;100;false;false;10;10;10
389;Germany;100;100;100;false;false;10;10;10
390;Bhutan;100;100;100;false;false;10;10;10
391;Palau;100;100;100;false;false;10;10;10
392;El Salvador;100;100;100;false;false;10;10;10
393;Morocco;100;100;100;false;false;10;10;10
394;Turkey;100;100;100;false;false;10;10;10
395;Romania;100;100;100;false;false;10;10;10
396;South Sudan;100;100;100;false;false;10;10;10
397;Seychelles;100;100;100;false;false;10;10;10
398;Micronesia;100;100;100;false;false;10;10;10
399;Serbia;100;100;100;false;false;10;10;10
400;Afghanistan;100;100;100;false;false;10;10;10
401;Belize;100;100;100;false;false;10;10;10
402;Bermuda;100;100;100;false;false;10;10;10
403;Kosovo;100;100;100;false;false;10;10;10
404;Seychelles;100;100;100;false;false;10;10;10
405;Vietnam;100;100;100;false;false;10;10;10
406;Costa Rica;100;100;100;false;false;10;10;10
407;Bulgaria;100;100;100;false;false;10;10;10
408;Malta;100;100;100;false;false;10;10;10
409;Micronesia;100;100;100;false;false;10;10;10
410;Cambodia;100;100;100;false;false;10;10;10
411;Palau;100;100;100;false;false;10;10;10
412;Sweden;100;100;100;false;false;10;10;10
413;Norway;100;100;100;false;false;10;10;10
414;Myanmar;100;100;100;false;false;10;10;10
415;Nigeria;100;100;100;false;false;10;10;10
416;Benin;100;100;100;false;false;10;10;10
417;Guinea;100;100;100;false;false;10;10;10
418;Laos;100;100;100;false;false;10;10;10
419;Liechtenstein;100;100;100;false;false;10;10;10
420;Monaco;100;100;100;false;false;10;10;10
421;Nigeria;100;100;100;false;false;10;10;10
422;Cameroon;100;100;100;false;false;10;10;10
423;Burundi;100;100;100;false;false;10;10;10
424;Uzbekistan;100;100;100;false;false;10;10;10
425;Chad;100;100;100;false;false;10;10;10
426;Turkmenistan;100;100;100;false;false;10;10;10
427;Pakistan;100;100;100;false;false;10;10;10
428;Tonga;100;100;100;false;false;10;10;10
429;Korea South;100;100;100;false;false;10;10;10
430;Comoros;100;100;100;false;false;10;10;10
431;Sao Tome & Principe;100;100;100;false;false;10;10;10
432;Guinea-Bissau;100;100;100;false;false;10;10;10
433;Croatia;100;100;100;false;false;10;10;10
434;Yemen;100;100;100;false;false;10;10;10
435;Bermuda;100;100;100;false;false;10;10;10
436;Dominican Republic;100;100;100;false;false;10;10;10
437;Italy;100;100;100;false;false;10;10;10
438;Denmark;100;100;100;false;false;10;10;10
439;Argentina;100;100;100;false;false;10;10;10
440;Guinea;100;100;100;false;false;10;10;10
441;Seychelles;100;100;100;false;false;10;10;10
442;Turkmenistan;100;100;100;false;false;10;10;10
443;Pakistan;100;100;100;false;false;10;10;10
444;Monaco;100;100;100;false;false;10;10;10
445;Cuba;100;100;100;false;false;10;10;10
446;Mexico;100;100;100;false;false;10;10;10
447;Guinea-Bissau;100;100;100;false;false;10;10;10
448;Tanzania;100;100;100;false;false;10;10;10
449;Somalia;100;100;100;false;false;10;10;10
450;Haiti;100;100;100;false;false;10;10;10
451;Taiwan;100;100;100;false;false;10;10;10
452;Congo;100;100;100;false;false;10;10;10
453;Cuba;100;100;100;false;false;10;10;10
454;Kuwait;100;100;100;false;false;10;10;10
455;Kenya;100;100;100;false;false;10;10;10
456;Bangladesh;100;100;100;false;false;10;10;10
457;Peru;100;100;100;false;false;10;10;10
458;Luxembourg;100;100;100;false;false;10;10;10
459;Uruguay;100;100;100;false;false;10;10;10
460;Sri Lanka;100;100;100;false;false;10;10;10
461;United Arab Emirates;100;100;100;false;false;10;10;10
462;New Zealand;100;100;100;false;false;10;10;10
463;Venezuela;100;100;100;false;false;10;10;10
464;Benin;100;100;100;false;false;10;10;10
465;Monaco;100;100;100;false;false;10;10;10
466;Barbados;100;100;100;false;false;10;10;10
467;Tuvalu;100;100;100;false;false;10;10;10
468;Jordan;100;100;100;false;false;10;10;10
469;Philippines;100;100;100;false;false;10;10;10
470;Samoa;100;100;100;false;false;10;10;10
471;Philippines;100;100;100;false;false;10;10;10
472;Iraq;100;100;100;false;false;10;10;10
473;Nicaragua;100;100;100;false;false;10;10;10
474;Myanmar;100;100;100;false;false;10;10;10
475;Grenada;100;100;100;false;false;10;10;10
476;Sweden;100;100;100;false;false;10;10;10
477;Peru;100;100;100;false;false;10;10;10
478;Antigua & Deps;100;100;100;false;false;10;10;10
479;Monaco;100;100;100;false;false;10;10;10
480;India;100;100;100;false;false;10;10;10
481;Laos;100;100;100;false;false;10;10;10
482;Armenia;100;100;100;false;false;10;10;10
483;Papua New Guinea;100;100;100;false;false;10;10;10
484;Panama;100;100;100;false;false;10;10;10
485;Guyana;100;100;100;false;false;10;10;10
486;Honduras;100;100;100;false;false;10;10;10
487;Macedonia;100;100;100;false;false;10;10;10
488;Madagascar;100;100;100;false;false;10;10;10
489;Malawi;100;100;100;false;false;10;10;10
490;Israel;100;100;100;false;false;10;10;10
491;Belarus;100;100;100;false;false;10;10;10
492;Paraguay;100;100;100;false;false;10;10;10
493;Algeria;100;100;100;false;false;10;10;10
494;Benin;100;100;100;false;false;10;10;10
495;Burundi;100;100;100;false;false;10;10;10
496;Kuwait;100;100;100;false;false;10;10;10
497;Norway;100;100;100;false;false;10;10;10
498;Turkey;100;100;100;false;false;10;10;10
499;Chile;100;100;100;false;false;10;10;10
500;Egypt;100;100;100;false;false;10;10;10
501;Malaysia;100;100;100;false;false;10;10;10
502;Slovenia;100;100;100;false;false;10;10;10
503;Jordan;100;100;100;false;false;10;10;10
504;Tunisia;100;100;100;false;false;10;10;10
505;Uruguay;100;100;100;false;false;10;10;10
506;Bhutan;100;100;100;false;false;10;10;10
507;Denmark;100;100;100;false;false;10;10;10
508;Burkina;100;100;100;false;false;10;10;10
509;Lebanon;100;100;100;false;false;10;10;10
510;Turkmenistan;100;100;100;false;false;10;10;10
511;Jordan;100;100;100;false;false;10;10;10
512;Trinidad & Tobago;100;100;100;false;false;10;10;10
513;Zimbabwe;100;100;100;false;false;10;10;10
514;Chile;100;100;100;false;false;10;10;10
515;New Zealand;100;100;100;false;false;10;10;10
516;Ethiopia;100;100;100;false;false;10;10;10
517;Brunei;100;100;100;false;false;10;10;10
518;Namibia;100;100;100;false;false;10;10;10
519;Algeria;100;100;100;false;false;10;10;10
520;Tanzania;100;100;100;false;false;10;10;10
521;Bahamas;100;100;100;false;false;10;10;10
522;Qatar;100;100;100;false;false;10;10;10
523;Nauru;100;100;100;false;false;10;10;10
524;Mexico;100;100;100;false;false;10;10;10
525;Morocco;100;100;100;false;false;10;10;10
526;Singapore;100;100;100;false;false;10;10;10
527;Austria;100;100;100;false;false;10;10;10
528;Poland;100;100;100;false;false;10;10;10
529;Ghana;100;100;100;false;false;10;10;10
530;St Lucia;100;100;100;false;false;10;10;10
531;India;100;100;100;false;false;10;10;10
532;Macedonia;100;100;100;false;false;10;10;10
533;Ireland (Republic);100;100;100;false;false;10;10;10
534;Vietnam;100;100;100;false;false;10;10;10
535;Comoros;100;100;100;false;false;10;10;10
536;Madagascar;100;100;100;false;false;10;10;10
537;Guinea;100;100;100;false;false;10;10;10
538;Poland;100;100;100;false;false;10;10;10
539;Vietnam;100;100;100;false;false;10;10;10
540;Tajikistan;100;100;100;false;false;10;10;10
541;Sri Lanka;100;100;100;false;false;10;10;10
542;Czech Republic;100;100;100;false;false;10;10;10
543;Zambia;100;100;100;false;false;10;10;10
544;Rwanda;100;100;100;false;false;10;10;10
545;Peru;100;100;100;false;false;10;10;10
546;Egypt;100;100;100;false;false;10;10;10
547;Kenya;100;100;100;false;false;10;10;10
548;Zambia;100;100;100;false;false;10;10;10
549;Afghanistan;100;100;100;false;false;10;10;10
550;Slovenia;100;100;100;false;false;10;10;10
551;Montenegro;100;100;100;false;false;10;10;10
552;Somalia;100;100;100;false;false;10;10;10
553;South Sudan;100;100;100;false;false;10;10;10
554;Zambia;100;100;100;false;false;10;10;10
555;Saudi Arabia;100;100;100;false;false;10;10;10
556;Turkmenistan;100;100;100;false;false;10;10;10
557;Bangladesh;100;100;100;false;false;10;10;10
558;Greece;100;100;100;false;false;10;10;10
559;Tuvalu;100;100;100;false;false;10;10;10
560;Guinea;100;100;100;false;false;10;10;10
561;Estonia;100;100;100;false;false;10;10;10
562;Venezuela;100;100;100;false;false;10;10;10
563;Luxembourg;100;100;100;false;false;10;10;10
564;Mali;100;100;100;false;false;10;10;10
565;Estonia;100;100;100;false;false;10;10;10
566;Luxembourg;100;100;100;false;false;10;10;10
567;Korea North;100;100;100;false;false;10;10;10
568;Iran;100;100;100;false;false;10;10;10
569;Israel;100;100;100;false;false;10;10;10
570;Tuvalu;100;100;100;false;false;10;10;10
571;Estonia;100;100;100;false;false;10;10;10
572;Algeria;100;100;100;false;false;10;10;10
573;United States;100;100;100;false;false;10;10;10
574;Uzbekistan;100;100;100;false;false;10;10;10
575;Saudi Arabia;100;100;100;false;false;10;10;10
576;Oman;100;100;100;false;false;10;10;10
577;East Timor;100;100;100;false;false;10;10;10
578;Italy;100;100;100;false;false;10;10;10
579;Kenya;100;100;100;false;false;10;10;10
580;Cameroon;100;100;100;false;false;10;10;10
581;Central African Rep;100;100;100;false;false;10;10;10
582;South Sudan;100;100;100;false;false;10;10;10
583;Italy;100;100;100;false;false;10;10;10
584;Palestine;100;100;100;false;false;10;10;10
585;Fiji;100;100;100;false;false;10;10;10
586;Libya;100;100;100;false;false;10;10;10
587;Grenada;100;100;100;false;false;10;10;10
588;Sao Tome & Principe;100;100;100;false;false;10;10;10
589;Tajikistan;100;100;100;false;false;10;10;10
590;Barbados;100;100;100;false;false;10;10;10
591;Georgia;100;100;100;false;false;10;10;10
592;Guinea-Bissau;100;100;100;false;false;10;10;10
593;Egypt;100;100;100;false;false;10;10;10
594;Jordan;100;100;100;false;false;10;10;10
595;Saint Vincent & the Grenadines;100;100;100;false;false;10;10;10
596;Tuvalu;100;100;100;false;false;10;10;10
597;Korea North;100;100;100;false;false;10;10;10
598;Bahrain;100;100;100;false;false;10;10;10
599;Liberia;100;100;100;false;false;10;10;10
600;Ethiopia;100;100;100;false;false;10;10;10
601;Ukraine;100;100;100;false;false;10;10;10
602;Japan;100;100;100;false;false;10;10;10
603;Bulgaria;100;100;100;false;false;10;10;10
604;Belize;100;100;100;false;false;10;10;10
605;Albania;100;100;100;false;false;10;10;10
606;Hungary;100;100;100;false;false;10;10;10
607;Eritrea;100;100;100;false;false;10;10;10
608;Albania;100;100;100;false;false;10;10;10
609;Dominican Republic;100;100;100;false;false;10;10;10
610;Tanzania;100;100;100;false;false;10;10;10
611;Sweden;100;100;100;false;false;10;10;10
612;Guyana;100;100;100;false;false;10;10;10
613;Latvia;100;100;100;false;false;10;10;10
614;Kiribati;100;100;100;false;false;10;10;10
615;Ethiopia;100;100;100;false;false;10;10;10
616;Uruguay;100;100;100;false;false;10;10;10
617;Portugal;100;100;100;false;false;10;10;10
618;Solomon Islands;100;100;100;false;false;10;10;10
619;Poland;100;100;100;false;false;10;10;10
620;Morocco;100;100;100;false;false;10;10;10
621;Argentina;100;100;100;false;false;10;10;10
622;Pakistan;100;100;100;false;false;10;10;10
623;Palau;100;100;100;false;false;10;10;10
624;Dominican Republic;100;100;100;false;false;10;10;10
625;Sierra Leone;100;100;100;false;false;10;10;10
626;Singapore;100;100;100;false;false;10;10;10
627;Portugal;100;100;100;false;false;10;10;10
628;Ethiopia;100;100;100;false;false;10;10;10
629;Sweden;100;100;100;false;false;10;10;10
630;Chile;100;100;100;false;false;10;10;10
631;Switzerland;100;100;100;false;false;10;10;10
632;Israel;100;100;100;false;false;10;10;10
633;Jordan;100;100;100;false;false;10;10;10
634;San Marino;100;100;100;false;false;10;10;10
635;Burkina;100;100;100;false;false;10;10;10
636;Ukraine;100;100;100;false;false;10;10;10
637;Mauritius;100;100;100;false;false;10;10;10
638;Afghanistan;100;100;100;false;false;10;10;10
639;Pakistan;100;100;100;false;false;10;10;10
640;Denmark;100;100;100;false;false;10;10;10
641;Namibia;100;100;100;false;false;10;10;10
642;Norway;100;100;100;false;false;10;10;10
643;Burundi;100;100;100;false;false;10;10;10
644;Morocco;100;100;100;false;false;10;10;10
645;Dominica;100;100;100;false;false;10;10;10
646;Finland;100;100;100;false;false;10;10;10
647;Moldova;100;100;100;false;false;10;10;10
648;Tuvalu;100;100;100;false;false;10;10;10
649;Kosovo;100;100;100;false;false;10;10;10
650;Lebanon;100;100;100;false;false;10;10;10
651;Kazakhstan;100;100;100;false;false;10;10;10
652;Sierra Leone;100;100;100;false;false;10;10;10
653;Guyana;100;100;100;false;false;10;10;10
654;Senegal;100;100;100;false;false;10;10;10
655;Cuba;100;100;100;false;false;10;10;10
656;Netherlands;100;100;100;false;false;10;10;10
657;Portugal;100;100;100;false;false;10;10;10
658;Bhutan;100;100;100;false;false;10;10;10
659;Syria;100;100;100;false;false;10;10;10
660;Australia;100;100;100;false;false;10;10;10
661;Vietnam;100;100;100;false;false;10;10;10
662;Monaco;100;100;100;false;false;10;10;10
663;Central African Rep;100;100;100;false;false;10;10;10
664;Serbia;100;100;100;false;false;10;10;10
665;Vanuatu;100;100;100;false;false;10;10;10
666;Myanmar;100;100;100;false;false;10;10;10
667;Bangladesh;100;100;100;false;false;10;10;10
668;Angola;100;100;100;false;false;10;10;10
669;Chile;100;100;100;false;false;10;10;10
670;China;100;100;100;false;false;10;10;10
671;France;100;100;100;false;false;10;10;10
672;Brazil;100;100;100;false;false;10;10;10
673;Fiji;100;100;100;false;false;10;10;10
674;Slovenia;100;100;100;false;false;10;10;10
675;Portugal;100;100;100;false;false;10;10;10
676;Bermuda;100;100;100;false;false;10;10;10
677;Ethiopia;100;100;100;false;false;10;10;10
678;Russian Federation;100;100;100;false;false;10;10;10
679;United Kingdom;100;100;100;false;false;10;10;10
680;Korea South;100;100;100;false;false;10;10;10
681;Liberia;100;100;100;false;false;10;10;10
682;Bulgaria;100;100;100;false;false;10;10;10
683;Bolivia;100;100;100;false;false;10;10;10
684;South Africa;100;100;100;false;false;10;10;10
685;Vatican City;100;100;100;false;false;10;10;10
686;New Zealand;100;100;100;false;false;10;10;10
687;Spain;100;100;100;false;false;10;10;10
688;Chad;100;100;100;false;false;10;10;10
689;Madagascar;100;100;100;false;false;10;10;10
690;Liberia;100;100;100;false;false;10;10;10
691;Iceland;100;100;100;false;false;10;10;10
692;Ecuador;100;100;100;false;false;10;10;10
693;India;100;100;100;false;false;10;10;10
694;Somalia;100;100;100;false;false;10;10;10
695;Cambodia;100;100;100;false;false;10;10;10
696;Congo;100;100;100;false;false;10;10;10
697;Equatorial Guinea;100;100;100;false;false;10;10;10
698;Palestine;100;100;100;false;false;10;10;10
699;Bosnia Herzegovina;100;100;100;false;false;10;10;10
700;Congo (Democratic Rep);100;100;100;false;false;10;10;10
701;Romania;100;100;100;false;false;10;10;10
702;Monaco;100;100;100;false;false;10;10;10
703;Malta;100;100;100;false;false;10;10;10
704;China;100;100;100;false;false;10;10;10
705;Guinea-Bissau;100;100;100;false;false;10;10;10
706;India;100;100;100;false;false;10;10;10
707;Bolivia;100;100;100;false;false;10;10;10
708;Vanuatu;100;100;100;false;false;10;10;10
709;Vanuatu;100;100;100;false;false;10;10;10
710;Brazil;100;100;100;false;false;10;10;10
711;Lithuania;100;100;100;false;false;10;10;10
712;Iceland;100;100;100;false;false;10;10;10
713;Saudi Arabia;100;100;100;false;false;10;10;10
714;El Salvador;100;100;100;false;false;10;10;10
715;Botswana;100;100;100;false;false;10;10;10
716;Cameroon;100;100;100;false;false;10;10;10
717;Saint Vincent & the Grenadines;100;100;100;false;false;10;10;10
718;Bulgaria;100;100;100;false;false;10;10;10
719;Czech Republic;100;100;100;false;false;10;10;10
720;Morocco;100;100;100;false;false;10;10;10
721;Guatemala;100;100;100;false;false;10;10;10
722;Bermuda;100;100;100;false;false;10;10;10
723;Macedonia;100;100;100;false;false;10;10;10
724;Tunisia;100;100;100;false;false;10;10;10
725;Mozambique;100;100;100;false;false;10;10;10
726;Kiribati;100;100;100;false;false;10;10;10
727;China;100;100;100;false;false;10;10;10
728;Sweden;100;100;100;false;false;10;10;10
729;Micronesia;100;100;100;false;false;10;10;10
730;Saint Vincent & the Grenadines;100;100;100;false;false;10;10;10
731;Palestine;100;100;100;false;false;10;10;10
732;Montenegro;100;100;100;false;false;10;10;10
733;Sao Tome & Principe;100;100;100;false;false;10;10;10
734;Haiti;100;100;100;false;false;10;10;10
735;Kiribati;100;100;100;false;false;10;10;10
736;Latvia;100;100;100;false;false;10;10;10
737;Tonga;100;100;100;false;false;10;10;10
738;Costa Rica;100;100;100;false;false;10;10;10
739;Belize;100;100;100;false;false;10;10;10
740;Canada;100;100;100;false;false;10;10;10
741;Finland;100;100;100;false;false;10;10;10
742;Malaysia;100;100;100;false;false;10;10;10
743;Belgium;100;100;100;false;false;10;10;10
744;Hungary;100;100;100;false;false;10;10;10
745;Malaysia;100;100;100;false;false;10;10;10
746;Burkina;100;100;100;false;false;10;10;10
747;Cameroon;100;100;100;false;false;10;10;10
748;Sierra Leone;100;100;100;false;false;10;10;10
749;China;100;100;100;false;false;10;10;10
750;Afghanistan;100;100;100;false;false;10;10;10
751;Hungary;100;100;100;false;false;10;10;10
752;Burkina;100;100;100;false;false;10;10;10
753;Albania;100;100;100;false;false;10;10;10
754;Kosovo;100;100;100;false;false;10;10;10
755;Panama;100;100;100;false;false;10;10;10
756;Congo;100;100;100;false;false;10;10;10
757;France;100;100;100;false;false;10;10;10
758;Zambia;100;100;100;false;false;10;10;10
759;Dominican Republic;100;100;100;false;false;10;10;10
760;Panama;100;100;100;false;false;10;10;10
761;Australia;100;100;100;false;false;10;10;10
762;Brazil;100;100;100;false;false;10;10;10
763;Tonga;100;100;100;false;false;10;10;10
764;Lithuania;100;100;100;false;false;10;10;10
765;Cyprus;100;100;100;false;false;10;10;10
766;Guatemala;100;100;100;false;false;10;10;10
767;St Kitts & Nevis;100;100;100;false;false;10;10;10
768;Fiji;100;100;100;false;false;10;10;10
769;Palestine;100;100;100;false;false;10;10;10
770;Thailand;100;100;100;false;false;10;10;10
771;El Salvador;100;100;100;false;false;10;10;10
772;Myanmar;100;100;100;false;false;10;10;10
773;Philippines;100;100;100;false;false;10;10;10
774;Tajikistan;100;100;100;false;false;10;10;10
775;Marshall Islands;100;100;100;false;false;10;10;10
776;China;100;100;100;false;false;10;10;10
777;Japan;100;100;100;false;false;10;10;10
778;Norway;100;100;100;false;false;10;10;10
779;Lesotho;100;100;100;false;false;10;10;10
780;Canada;100;100;100;false;false;10;10;10
781;Cuba;100;100;100;false;false;10;10;10
782;India;100;100;100;false;false;10;10;10
783;Chile;100;100;100;false;false;10;10;10
784;Antigua & Deps;100;100;100;false;false;10;10;10
785;India;100;100;100;false;false;10;10;10
786;Rwanda;100;100;100;false;false;10;10;10
787;Mali;100;100;100;false;false;10;10;10
788;Dominican Republic;100;100;100;false;false;10;10;10
789;Guyana;100;100;100;false;false;10;10;10
790;Mali;100;100;100;false;false;10;10;10
791;Bangladesh;100;100;100;false;false;10;10;10
792;Korea North;100;100;100;false;false;10;10;10
793;Spain;100;100;100;false;false;10;10;10
794;Bolivia;100;100;100;false;false;10;10;10
795;Lithuania;100;100;100;false;false;10;10;10
796;St Kitts & Nevis;100;100;100;false;false;10;10;10
797;Mongolia;100;100;100;false;false;10;10;10
798;Estonia;100;100;100;false;false;10;10;10
799;Zimbabwe;100;100;100;false;false;10;10;10
800;Iceland;100;100;100;false;false;10;10;10
801;Benin;100;100;100;false;false;10;10;10
802;Canada;100;100;100;false;false;10;10;10
803;Barbados;100;100;100;false;false;10;10;10
804;Lesotho;100;100;100;false;false;10;10;10
805;Switzerland;100;100;100;false;false;10;10;10
806;France;100;100;100;false;false;10;10;10
807;Chile;100;100;100;false;false;10;10;10
808;Montenegro;100;100;100;false;false;10;10;10
809;Lesotho;100;100;100;false;false;10;10;10
810;Costa Rica;100;100;100;false;false;10;10;10
811;Micronesia;100;100;100;false;false;10;10;10
812;Norway;100;100;100;false;false;10;10;10
813;Papua New Guinea;100;100;100;false;false;10;10;10
814;Argentina;100;100;100;false;false;10;10;10
815;Slovenia;100;100;100;false;false;10;10;10
816;Sri Lanka;100;100;100;false;false;10;10;10
817;Colombia;100;100;100;false;false;10;10;10
818;Lithuania;100;100;100;false;false;10;10;10
819;Seychelles;100;100;100;false;false;10;10;10
820;Canada;100;100;100;false;false;10;10;10
821;Bolivia;100;100;100;false;false;10;10;10
822;Taiwan;100;100;100;false;false;10;10;10
823;Uganda;100;100;100;false;false;10;10;10
824;Guatemala;100;100;100;false;false;10;10;10
825;Macedonia;100;100;100;false;false;10;10;10
826;Benin;100;100;100;false;false;10;10;10
827;Zimbabwe;100;100;100;false;false;10;10;10
828;Finland;100;100;100;false;false;10;10;10
829;Somalia;100;100;100;false;false;10;10;10
830;Bosnia Herzegovina;100;100;100;false;false;10;10;10
831;Trinidad & Tobago;100;100;100;false;false;10;10;10
832;Vanuatu;100;100;100;false;false;10;10;10
833;Grenada;100;100;100;false;false;10;10;10
834;Liechtenstein;100;100;100;false;false;10;10;10
835;Lithuania;100;100;100;false;false;10;10;10
836;Bahrain;100;100;100;false;false;10;10;10
837;Nepal;100;100;100;false;false;10;10;10
